genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
22ER0323	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249475.1_GCA_049249475.1_PDT002655194.1_genomic.fna	GCA_049249475.1	SAMN44062741	50	New Zealand	2022		YES	source:NCBI_background
22ER0322	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249495.1_GCA_049249495.1_PDT002655195.1_genomic.fna	GCA_049249495.1	SAMN44062740	50	New Zealand	2022		YES	source:NCBI_background
22ER0321	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249455.1_GCA_049249455.1_PDT002655196.1_genomic.fna	GCA_049249455.1	SAMN44062739	50	New Zealand	2022		YES	source:NCBI_background
22ER0252	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249415.1_GCA_049249415.1_PDT002655198.1_genomic.fna	GCA_049249415.1	SAMN44062737	50	New Zealand	2022		YES	source:NCBI_background
22ER0250	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249395.1_GCA_049249395.1_PDT002655199.1_genomic.fna	GCA_049249395.1	SAMN44062736	50	New Zealand	2022		YES	source:NCBI_background
22ER0249	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249375.1_GCA_049249375.1_PDT002655200.1_genomic.fna	GCA_049249375.1	SAMN44062735	50	New Zealand	2022		YES	source:NCBI_background
22ER0247	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249315.1_GCA_049249315.1_PDT002655203.1_genomic.fna	GCA_049249315.1	SAMN44062733	50	New Zealand	2022		YES	source:NCBI_background
22ER0246	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249295.1_GCA_049249295.1_PDT002655204.1_genomic.fna	GCA_049249295.1	SAMN44062732	50	New Zealand	2022		YES	source:NCBI_background
22ER0245	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249275.1_GCA_049249275.1_PDT002655205.1_genomic.fna	GCA_049249275.1	SAMN44062731	50	New Zealand	2022		YES	source:NCBI_background
22ER0243	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249255.1_GCA_049249255.1_PDT002655206.1_genomic.fna	GCA_049249255.1	SAMN44062730	50	New Zealand	2022		YES	source:NCBI_background
22ER0242	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249235.1_GCA_049249235.1_PDT002655207.1_genomic.fna	GCA_049249235.1	SAMN44062729	50	New Zealand	2022		YES	source:NCBI_background
22ER0241	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249215.1_GCA_049249215.1_PDT002655208.1_genomic.fna	GCA_049249215.1	SAMN44062728	50	New Zealand	2022		YES	source:NCBI_background
22ER0210	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249195.1_GCA_049249195.1_PDT002655209.1_genomic.fna	GCA_049249195.1	SAMN44062727	50	New Zealand	2022		YES	source:NCBI_background
22ER0209	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049249175.1_GCA_049249175.1_PDT002655210.1_genomic.fna	GCA_049249175.1	SAMN44062726	50	New Zealand	2022		YES	source:NCBI_background
22ER0208	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049248895.1_GCA_049248895.1_PDT002655211.1_genomic.fna	GCA_049248895.1	SAMN44062725	50	New Zealand	2022		YES	source:NCBI_background
22ER0207	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049248875.1_GCA_049248875.1_PDT002655212.1_genomic.fna	GCA_049248875.1	SAMN44062724	50	New Zealand	2022		YES	source:NCBI_background
24ER1709	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049028015.1_GCA_049028015.1_PDT002655256.1_genomic.fna	GCA_049028015.1	SAMN44062812	50	New Zealand	2024		YES	source:NCBI_background
22ER2079	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049027445.1_GCA_049027445.1_PDT002655261.1_genomic.fna	GCA_049027445.1	SAMN44062764	50	New Zealand	2022		YES	source:NCBI_background
22ER1392	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049027185.1_GCA_049027185.1_PDT002655267.1_genomic.fna	GCA_049027185.1	SAMN44062759	50	New Zealand	2022		YES	source:NCBI_background
22ER1364	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049027085.1_GCA_049027085.1_PDT002655268.1_genomic.fna	GCA_049027085.1	SAMN44062758	50	New Zealand	2022		YES	source:NCBI_background
22ER1320	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049027125.1_GCA_049027125.1_PDT002655269.1_genomic.fna	GCA_049027125.1	SAMN44062757	50	New Zealand	2022		YES	source:NCBI_background
22ER1252	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049026985.1_GCA_049026985.1_PDT002655271.1_genomic.fna	GCA_049026985.1	SAMN44062755	50	New Zealand	2022		YES	source:NCBI_background
22ER1171	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268785.1_GCA_049268785.1_PDT002655274.1_genomic.fna	GCA_049268785.1	SAMN44062753	50	New Zealand	2022		YES	source:NCBI_background
22ER0834	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268765.1_GCA_049268765.1_PDT002655275.1_genomic.fna	GCA_049268765.1	SAMN44062752	50	New Zealand	2022		YES	source:NCBI_background
22ER0591	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268725.1_GCA_049268725.1_PDT002655277.1_genomic.fna	GCA_049268725.1	SAMN44062750	50	New Zealand	2022		YES	source:NCBI_background
22ER0573	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268705.1_GCA_049268705.1_PDT002655278.1_genomic.fna	GCA_049268705.1	SAMN44062749	50	New Zealand	2022		YES	source:NCBI_background
22ER0500	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268665.1_GCA_049268665.1_PDT002655280.1_genomic.fna	GCA_049268665.1	SAMN44062747	50	New Zealand	2022		YES	source:NCBI_background
22ER0498	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049904445.1_GCA_049904445.1_PDT002655281.1_genomic.fna	GCA_049904445.1	SAMN44062746	50	New Zealand	2022		YES	source:NCBI_background
22ER0471	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268645.1_GCA_049268645.1_PDT002655282.1_genomic.fna	GCA_049268645.1	SAMN44062745	50	New Zealand	2022		YES	source:NCBI_background
22ER0206	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268625.1_GCA_049268625.1_PDT002655283.1_genomic.fna	GCA_049268625.1	SAMN44062723	50	New Zealand	2022		YES	source:NCBI_background
22ER0188	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268605.1_GCA_049268605.1_PDT002655284.1_genomic.fna	GCA_049268605.1	SAMN44062722	50	New Zealand	2022		YES	source:NCBI_background
22ER0187	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268585.1_GCA_049268585.1_PDT002655285.1_genomic.fna	GCA_049268585.1	SAMN44062721	50	New Zealand	2022		YES	source:NCBI_background
22ER0185	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267465.1_GCA_049267465.1_PDT002655286.1_genomic.fna	GCA_049267465.1	SAMN44062720	50	New Zealand	2022		YES	source:NCBI_background
22ER0135	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049268565.1_GCA_049268565.1_PDT002655287.1_genomic.fna	GCA_049268565.1	SAMN44062719	50	New Zealand	2022		YES	source:NCBI_background
22ER0089	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267445.1_GCA_049267445.1_PDT002655288.1_genomic.fna	GCA_049267445.1	SAMN44062718	50	New Zealand	2022		YES	source:NCBI_background
22ER0069	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267405.1_GCA_049267405.1_PDT002655290.1_genomic.fna	GCA_049267405.1	SAMN44062716	50	New Zealand	2022		YES	source:NCBI_background
21ER4493	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267385.1_GCA_049267385.1_PDT002655291.1_genomic.fna	GCA_049267385.1	SAMN44062715	50	New Zealand	2021		YES	source:NCBI_background
21ER4351	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267325.1_GCA_049267325.1_PDT002655294.1_genomic.fna	GCA_049267325.1	SAMN44062713	50	New Zealand	2021		YES	source:NCBI_background
21ER4289	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267305.1_GCA_049267305.1_PDT002655295.1_genomic.fna	GCA_049267305.1	SAMN44062712	50	New Zealand	2021		YES	source:NCBI_background
21ER4253	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267245.1_GCA_049267245.1_PDT002655298.1_genomic.fna	GCA_049267245.1	SAMN44062709	50	New Zealand	2021		YES	source:NCBI_background
21ER4169	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049267225.1_GCA_049267225.1_PDT002655299.1_genomic.fna	GCA_049267225.1	SAMN44062708	50	New Zealand	2021		YES	source:NCBI_background
21ER4144	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_049026865.1_GCA_049026865.1_PDT002655300.1_genomic.fna	GCA_049026865.1	SAMN44062707	50	New Zealand	2021		YES	source:NCBI_background
25ER1194	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_050087935.1_GCA_050087935.1_PDT002746887.1_genomic.fna	GCA_050087935.1	SAMN48287654	50	New Zealand	2025		YES	source:NCBI_background
25ER1001	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_050087815.1_GCA_050087815.1_PDT002746892.1_genomic.fna	GCA_050087815.1	SAMN48287650	50	New Zealand	2025		YES	source:NCBI_background
25ER0680	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_050087795.1_GCA_050087795.1_PDT002746895.1_genomic.fna	GCA_050087795.1	SAMN48287647	50	New Zealand	2025		YES	source:NCBI_background
25ER2037	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_051123905.1_GCA_051123905.1_PDT002816404.1_genomic.fna	GCA_051123905.1	SAMN49683325	50	New Zealand	2025		YES	source:NCBI_background
25ER2006	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_051124165.1_GCA_051124165.1_PDT002816405.1_genomic.fna	GCA_051124165.1	SAMN49683324	50	New Zealand	2025		YES	source:NCBI_background
25ER1988	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_051124145.1_GCA_051124145.1_PDT002816406.1_genomic.fna	GCA_051124145.1	SAMN49683323	50	New Zealand	2025		YES	source:NCBI_background
25ER1979	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_051124125.1_GCA_051124125.1_PDT002816407.1_genomic.fna	GCA_051124125.1	SAMN49683322	50	New Zealand	2025		YES	source:NCBI_background
25ER4026	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_053754365.1_GCA_053754365.1_PDT003001225.1_genomic.fna	GCA_053754365.1	SAMN53471926	50	New Zealand	2025		YES	source:NCBI_background
25ER2187	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_053754345.1_GCA_053754345.1_PDT003001226.1_genomic.fna	GCA_053754345.1	SAMN53471925	50	New Zealand	2025		YES	source:NCBI_background
25ER4563	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_053881955.1_GCA_053881955.1_PDT003017326.1_genomic.fna	GCA_053881955.1	SAMN53798990	50	New Zealand	2025		YES	source:NCBI_background
25ER4745	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_054145465.1_GCA_054145465.1_PDT003035096.1_genomic.fna	GCA_054145465.1	SAMN54270094	50	New Zealand	2025		YES	source:NCBI_background
25ER4649	ST50	data/raw/ncbi_assemblies_flat/ncbi_2019_background/GCA_054145445.1_GCA_054145445.1_PDT003035097.1_genomic.fna	GCA_054145445.1	SAMN54270093	50	New Zealand	2025		YES	source:NCBI_background
21ER0954	ST50	/powerplant/output/genomic/bacterial/Vibrio/vibrio_genomics/genomes/assembled/21ER0954_S34_assembly.fna	GCA_049031475.1	SAMN44062695	50	New Zealand	2021		YES	source:PFR_local
