Assembly Accession	Current Accession	Source Database	Organism Name	Organism Taxonomic ID	Assembly BioSample Accession	Assembly BioSample Collection date	Assembly BioSample Geographic location	Assembly BioSample Isolation source	Assembly BioSample Host	Assembly BioSample Strain	Assembly BioSample Isolate	Assembly Level	Assembly Refseq Category	Assembly Status	Assembly Release Date	Assembly Stats Total Sequence Length	Assembly Stats Number of Contigs	Assembly Stats Contig N50	CheckM completeness	CheckM contamination	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete	Annotation BUSCO Duplicated	Annotation BUSCO Fragmented	Annotation BUSCO Lineage	Annotation BUSCO Missing	Annotation BUSCO Single Copy	Annotation BUSCO Total Count	Annotation BUSCO Version	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Age	Assembly BioSample Biomaterial provider	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed	Assembly BioSample Collected by	Assembly BioSample Cultivar	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage	Assembly BioSample Ecotype	Assembly BioSample Host disease	Assembly BioSample Identified by	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category	Assembly BioSample Isolate name alias	Assembly BioSample Last updated	Assembly BioSample Latitude and Longitude	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name	Assembly BioSample Publication date	Assembly BioSample Sample name	Assembly BioSample Serotype	Assembly BioSample Serovar	Assembly BioSample Sex	Assembly BioSample Source type	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Sub-species	Assembly BioSample Submission date	Assembly BioSample Tissue	Assembly Blast URL	Assembly Description	Assembly Diploid Role	Assembly Grouping Method	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly LongName	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Differences	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly RefSeq GenBank Are Different	Assembly Paired Assembly Status	Assembly Sequencing Tech	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats ATGC Count	Assembly Stats Contig L50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Ungapped Length	CheckM completeness percentile	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Pangolin Classification	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL	biosample_attr_age	biosample_attr_alternate_id	biosample_attr_alternate_name_aliias	biosample_attr_altitude	biosample_attr_animal_env	biosample_attr_annotation_date	biosample_attr_annotation_method	biosample_attr_annotation_pipeline	biosample_attr_annotation_provider	biosample_attr_annotation_software_revision	biosample_attr_anonymized_name	biosample_attr_assembly_method	biosample_attr_attribute_package	biosample_attr_author	biosample_attr_bacterial_density	biosample_attr_biol_stat	biosample_attr_biomaterial_provider	biosample_attr_biotic_relationship	biosample_attr_birth_date	biosample_attr_birth_location	biosample_attr_breed	biosample_attr_breeding_history	biosample_attr_breeding_method	biosample_attr_broker_name	biosample_attr_building_setting	biosample_attr_cds	biosample_attr_cell_line	biosample_attr_cell_subtype	biosample_attr_cell_type	biosample_attr_coll_site_geo_feat	biosample_attr_collected_by	biosample_attr_collection_date	biosample_attr_collection_method	biosample_attr_common_name	biosample_attr_completeness_score	biosample_attr_contamination_score	biosample_attr_countryorigin	biosample_attr_cult_isol_date	biosample_attr_cultivar	biosample_attr_culture_collection	biosample_attr_culturvar	biosample_attr_death_date	biosample_attr_depth	biosample_attr_derived_from	biosample_attr_dev_stage	biosample_attr_disease	biosample_attr_disease_stage	biosample_attr_distinguishing_information	biosample_attr_ecotype	biosample_attr_ena_checklist	biosample_attr_ena_first_public	biosample_attr_ena_last_update	biosample_attr_env_broad_scale	biosample_attr_env_local_scale	biosample_attr_env_medium	biosample_attr_env_package	biosample_attr_environmental_sample	biosample_attr_estimated_size	biosample_attr_external_id	biosample_attr_extraction_date	biosample_attr_extraction_method	biosample_attr_facility_type	biosample_attr_fda_lab_id	biosample_attr_features_annotated	biosample_attr_file_location	biosample_attr_finishing_strategy	biosample_attr_food_industry_code	biosample_attr_food_origin	biosample_attr_food_processing_method	biosample_attr_food_product_type	biosample_attr_food_source	biosample_attr_food_type_processed	biosample_attr_frameshifted_genes	biosample_attr_genes	biosample_attr_genome_coverage	biosample_attr_genotype	biosample_attr_genus	biosample_attr_geo_loc_name	biosample_attr_geo_location	biosample_attr_geographic_location_depth	biosample_attr_geographic_location_latitude	biosample_attr_geographic_location_longitude	biosample_attr_growth_protocol	biosample_attr_health_state	biosample_attr_host	biosample_attr_host_age	biosample_attr_host_body_habitat	biosample_attr_host_common_name	biosample_attr_host_description	biosample_attr_host_disease	biosample_attr_host_disease_outcome	biosample_attr_host_disease_stage	biosample_attr_host_genotype	biosample_attr_host_health_state	biosample_attr_host_life_stage	biosample_attr_host_phenotype	biosample_attr_host_sex	biosample_attr_host_subject_id	biosample_attr_host_taxid	biosample_attr_host_tissue_sampled	biosample_attr_host_type	biosample_attr_identification_method	biosample_attr_identified_by	biosample_attr_ifsac_category	biosample_attr_information	biosample_attr_insdc_center_alias	biosample_attr_insdc_center_name	biosample_attr_insdc_first_public	biosample_attr_insdc_last_update	biosample_attr_insdc_status	biosample_attr_intended_consumer	biosample_attr_investigation_type	biosample_attr_isol_growth_condt	biosample_attr_isolatdate	biosample_attr_isolate	biosample_attr_isolate_name_alias	biosample_attr_isolation_source	biosample_attr_lab	biosample_attr_lab_host	biosample_attr_label	biosample_attr_labid	biosample_attr_laboratory_host	biosample_attr_lat_lon	biosample_attr_locus_tag_prefix	biosample_attr_mating_type	biosample_attr_meatcut	biosample_attr_metagenome_source	biosample_attr_metagenomic	biosample_attr_mlst	biosample_attr_mulitlocus_sequence_type	biosample_attr_ncbi_bioproject	biosample_attr_ncbi_labid	biosample_attr_not_applicable	biosample_attr_note	biosample_attr_notes	biosample_attr_num_replicons	biosample_attr_ontological_term	biosample_attr_organism	biosample_attr_organism_name	biosample_attr_orgmod_note	biosample_attr_oysters_geo_loc	biosample_attr_oysters_lat_lon	biosample_attr_passage_date	biosample_attr_passage_history	biosample_attr_pathotype	biosample_attr_pfge_primaryenzyme_pattern	biosample_attr_pfge_secondaryenzyme_pattern	biosample_attr_phenotype	biosample_attr_potential_contaminant	biosample_attr_project_name	biosample_attr_projectaccession	biosample_attr_pseudo_genes	biosample_attr_publicaccession	biosample_attr_purpose_of_sampling	biosample_attr_raisingclaim1	biosample_attr_ref_biomaterial	biosample_attr_reference_material	biosample_attr_rel_to_oxygen	biosample_attr_replicate	biosample_attr_rrnas	biosample_attr_samp_collect_device	biosample_attr_samp_salinity	biosample_attr_samp_size	biosample_attr_sample_comment	biosample_attr_sample_derived_from	biosample_attr_sample_id	biosample_attr_sample_name	biosample_attr_sample_type	biosample_attr_scientific_name	biosample_attr_sequence_type	biosample_attr_sequenced_by	biosample_attr_sequencing_method	biosample_attr_sequencing_technology	biosample_attr_serotype	biosample_attr_serovar	biosample_attr_similarity	biosample_attr_source_material_id	biosample_attr_source_name	biosample_attr_source_type	biosample_attr_sourcecountry	biosample_attr_sourcecountrystate	biosample_attr_sourcesite	biosample_attr_sourcestate	biosample_attr_species	biosample_attr_specimen_voucher	biosample_attr_state_cntn_id	biosample_attr_stock_number	biosample_attr_store_cond	biosample_attr_strain	biosample_attr_stud_book_number	biosample_attr_sub_species	biosample_attr_subgroup	biosample_attr_submitter_id	biosample_attr_subtype	biosample_attr_supplier_name	biosample_attr_synonym	biosample_attr_tax_id	biosample_attr_tdh	biosample_attr_temp	biosample_attr_tissue	biosample_attr_tmp	biosample_attr_toxicity_note	biosample_attr_treatment	biosample_attr_trh	biosample_attr_trnas	biosample_attr_trophic_level	biosample_attr_type_details	biosample_attr_type_material	biosample_attr_typedetails	biosample_attr_water_environmental_package	biosample_attr_wgs_id	collection_year	geo_location_final
GCA_051031505.1	GCA_051031505.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338941	2021-06-24	China:Shanghai	feces	Homo sapiens	VP21068		Scaffold		current	2025-06-24	5158483	63	168202	99.21	0.87	98.53	GCA_001558495.2	90.94	type	Vibrio parahaemolyticus	91.03	species_match	category_na	OK	na	98.53	GCA_001558495.2	90.94	type	Vibrio parahaemolyticus	91.03	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21068			2025-06-25T12:42:21.180	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.180						live	2025-06-25T12:42:21.180		2025-01-21T08:05:07.760									ASM5103150v1	from large multi-isolate project	GCF_051031505.1				GCF_051031505.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5157621	10		2332400	45	100	54		54	7	288991		5157621	61.6908	Vibrio parahaemolyticus	species	670	v1.2.3													VP21068				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKT01	JBLQKT01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKT000000000.1																															not collected	2021-06-24																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21068_O10K4																																								O10:K4															VP21068																							2021	China:Shanghai
GCA_051031525.1	GCA_051031525.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338940	2021-06-24	China:Shanghai	feces	Homo sapiens	VP21067		Scaffold		current	2025-06-24	5160467	61	181112	99.21	0.87	98.53	GCA_001558495.2	90.92	type	Vibrio parahaemolyticus	91.05	species_match	category_na	OK	na	98.53	GCA_001558495.2	90.92	type	Vibrio parahaemolyticus	91.05	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21067			2025-06-25T12:42:21.173	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.173						live	2025-06-25T12:42:21.173		2025-01-21T08:05:07.747									ASM5103152v1	from large multi-isolate project	GCF_051031525.1				GCF_051031525.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5159594	9		2333274	45	100	52		52	7	288991		5159594	61.6908	Vibrio parahaemolyticus	species	670	v1.2.3													VP21067				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKU01	JBLQKU01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKU000000000.1																															not collected	2021-06-24																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21067_O10K4																																								O10:K4															VP21067																							2021	China:Shanghai
GCA_051031545.1	GCA_051031545.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338938	2021-06-22	China:Shanghai	feces	Homo sapiens	VP21065		Scaffold		current	2025-06-24	5159194	62	153439	99.21	0.87	98.54	GCA_001558495.2	90.91	type	Vibrio parahaemolyticus	91.02	species_match	category_na	OK	na	98.54	GCA_001558495.2	90.91	type	Vibrio parahaemolyticus	91.02	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21065			2025-06-25T12:42:21.157	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.157						live	2025-06-25T12:42:21.157		2025-01-21T08:05:07.730									ASM5103154v1	from large multi-isolate project	GCF_051031545.1				GCF_051031545.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5158228	11		2332550	45	100	52		52	7	288991		5158228	61.6908	Vibrio parahaemolyticus	species	670	v1.2.3													VP21065				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKW01	JBLQKW01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKW000000000.1																															not collected	2021-06-22																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21065_O10K4																																								O10:K4															VP21065																							2021	China:Shanghai
GCA_051031575.1	GCA_051031575.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338939	2021-06-25	China:Shanghai	feces	Homo sapiens	VP21066		Scaffold		current	2025-06-24	5160316	60	178988	99.21	0.87	98.54	GCA_030398735.1	89.65	type	Vibrio parahaemolyticus	93.96	species_match	category_na	OK	na	98.54	GCA_030398735.1	89.65	type	Vibrio parahaemolyticus	93.96	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21066			2025-06-25T12:42:21.167	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.167						live	2025-06-25T12:42:21.167		2025-01-21T08:05:07.737									ASM5103157v1	from large multi-isolate project	GCF_051031575.1				GCF_051031575.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5159357	11		2333268	45	100	50		50	7	319309		5159357	61.6908	Vibrio parahaemolyticus	species	670	v1.2.3													VP21066				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKV01	JBLQKV01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKV000000000.1																															not collected	2021-06-25																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21066_O10K4																																								O10:K4															VP21066																							2021	China:Shanghai
GCA_051031605.1	GCA_051031605.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338937	2021-06-22	China:Shanghai	feces	Homo sapiens	VP21064		Scaffold		current	2025-06-24	5172734	47	289035	99.21	0.87	98.54	GCA_030398735.1	89.46	type	Vibrio parahaemolyticus	93.99	species_match	category_na	OK	na	98.54	GCA_030398735.1	89.46	type	Vibrio parahaemolyticus	93.99	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21064			2025-06-25T12:42:21.150	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.150						live	2025-06-25T12:42:21.150		2025-01-21T08:05:07.720									ASM5103160v1	from large multi-isolate project	GCF_051031605.1				GCF_051031605.1-RS_2025_06_25				suppressed	Illumina	Shanghai Municipal Center for Disease Control and Prevention			haploid	5172234	7		2339400	45	100	42		42	6	319353		5172234	61.6908	Vibrio parahaemolyticus	species	670	v1.2.3													VP21064				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKX01	JBLQKX01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKX000000000.1																															not collected	2021-06-22																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21064_O10KUT																																								O10:KUT															VP21064																							2021	China:Shanghai
GCA_051031625.1	GCA_051031625.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338936	2021-06-18	China:Shanghai	feces	Homo sapiens	VP21063		Scaffold		current	2025-06-24	5162737	58	181111	99.21	0.87	98.53	GCA_001558495.2	90.94	type	Vibrio parahaemolyticus	91.11	species_match	category_na	OK	na	98.53	GCA_001558495.2	90.94	type	Vibrio parahaemolyticus	91.11	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21063			2025-06-25T12:42:21.140	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.140						live	2025-06-25T12:42:21.140		2025-01-21T08:05:07.710									ASM5103162v1	from large multi-isolate project	GCF_051031625.1				GCF_051031625.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5162057	9		2334604	45	100	51		51	7	300932		5162058	61.6908	Vibrio parahaemolyticus	species	670	v1.2.3													VP21063				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKY01	JBLQKY01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKY000000000.1																															not collected	2021-06-18																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21063_O10K4																																								O10:K4															VP21063																							2021	China:Shanghai
GCA_051031645.1	GCA_051031645.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338935	2021-06-08	China:Shanghai	feces	Homo sapiens	VP21062		Scaffold		current	2025-06-24	5048650	43	446605	99.52	0.74	98.52	GCA_001558495.2	93.24	type	Vibrio parahaemolyticus	91.35	species_match	category_na	OK	na	98.52	GCA_001558495.2	93.24	type	Vibrio parahaemolyticus	91.35	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21062			2025-06-25T12:42:21.133	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.133						live	2025-06-25T12:42:21.133		2025-01-21T08:05:07.700									ASM5103164v1	from large multi-isolate project	GCF_051031645.1				GCF_051031645.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5047976	5		2286353	45.5	100	36		36	3	687237		5047976	84.9733	Vibrio parahaemolyticus	species	670	v1.2.3													VP21062				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQKZ01	JBLQKZ01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQKZ000000000.1																															not collected	2021-06-08																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21062_O4KUT																																								O4:KUT															VP21062																							2021	China:Shanghai
GCA_051031665.1	GCA_051031665.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338934	2021-05-21	China:Shanghai	feces	Homo sapiens	VP21061		Scaffold		current	2025-06-24	5192521	30	453169	99.39	0.59	98.53	GCA_001558495.2	89.77	type	Vibrio parahaemolyticus	90.45	species_match	category_na	OK	na	98.53	GCA_001558495.2	89.77	type	Vibrio parahaemolyticus	90.45	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21061			2025-06-25T12:42:21.123	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.123						live	2025-06-25T12:42:21.123		2025-01-21T08:05:07.690									ASM5103166v1	from large multi-isolate project	GCF_051031665.1				GCF_051031665.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5191943	4		2345815	45	100	24		24	3	690130		5191944	79.41	Vibrio parahaemolyticus	species	670	v1.2.3													VP21061				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQLA01	JBLQLA01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQLA000000000.1																															not collected	2021-05-21																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21061_O3K29																																								O3:K29															VP21061																							2021	China:Shanghai
GCA_051031685.1	GCA_051031685.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338932	2021-06-22	China:Shanghai	feces	Homo sapiens	VP21058		Scaffold		current	2025-06-24	5054343	40	321164	99.51	0.88	98.35	GCA_001558495.2	92.62	type	Vibrio parahaemolyticus	90.85	species_match	category_na	OK	na	98.35	GCA_001558495.2	92.62	type	Vibrio parahaemolyticus	90.85	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21058			2025-06-25T12:42:21.087	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.087						live	2025-06-25T12:42:21.087		2025-01-21T08:05:07.670									ASM5103168v1	from large multi-isolate project	GCF_051031685.1				GCF_051031685.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5053674	5		2283997	45	100	33		33	3	711009		5053674	84.6961	Vibrio parahaemolyticus	species	670	v1.2.3													VP21058				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQLC01	JBLQLC01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQLC000000000.1																															not collected	2021-06-22																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21058_O4KUT																																								O4:KUT															VP21058																							2021	China:Shanghai
GCA_051031705.1	GCA_051031705.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338933	2021-05-21	China:Shanghai	feces	Homo sapiens	VP21060		Scaffold		current	2025-06-24	5210409	36	468083	99.39	0.59	98.53	GCA_001558495.2	89.74	type	Vibrio parahaemolyticus	90.74	species_match	category_na	OK	na	98.53	GCA_001558495.2	89.74	type	Vibrio parahaemolyticus	90.74	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21060			2025-06-25T12:42:21.113	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.113						live	2025-06-25T12:42:21.113		2025-01-21T08:05:07.680									ASM5103170v1	from large multi-isolate project	GCF_051031705.1				GCF_051031705.1-RS_2025_06_25				suppressed	Illumina	Shanghai Municipal Center for Disease Control and Prevention			haploid	5209818	4		2354162	45	100	30		30	3	893320		5209818	79.41	Vibrio parahaemolyticus	species	670	v1.2.3													VP21060				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQLB01	JBLQLB01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQLB000000000.1																															not collected	2021-05-21																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21060_O3KUT																																								O3:KUT															VP21060																							2021	China:Shanghai
GCA_051031725.1	GCA_051031725.1	SOURCE_DATABASE_GENBANK	Vibrio parahaemolyticus	670	SAMN46338931	2021-06-15	China:Shanghai	feces	Homo sapiens	VP21057		Scaffold		current	2025-06-24	5063252	54	450286	99.58	0.88	98.35	GCA_001558495.2	92.64	type	Vibrio parahaemolyticus	91.03	species_match	category_na	OK	na	98.35	GCA_001558495.2	92.64	type	Vibrio parahaemolyticus	91.03	Vibrio parahaemolyticus	Vibrio parahaemolyticus																						SPAdes v. 3.15.5			PRJNA1213288	PRJNA1213288			Genome Sequencing of V. parahaemolyticus strains from the Shanghai area			PRJNA1213288					not collected										Vibrio parahaemolyticus		670	Pathogen: clinical or host-associated sample from Vibrio parahaemolyticus			gastroenteritis			Sample name	VP21057			2025-06-25T12:42:21.077	not collected	Pathogen.cl		Shanghai Municipal Center for Disease Control and Prevention	Pathogen.cl.1.0		2025-06-25T12:42:21.077						live	2025-06-25T12:42:21.077		2025-01-21T08:05:07.660									ASM5103172v1	from large multi-isolate project	GCF_051031725.1				GCF_051031725.1-RS_2025_06_25				suppressed	MGI	Shanghai Municipal Center for Disease Control and Prevention			haploid	5062669	4		2288234	45	100	48		48	3	546031		5062669	86.9927	Vibrio parahaemolyticus	species	670	v1.2.3													VP21057				https://www.ncbi.nlm.nih.gov/Traces/wgs/JBLQLD01	JBLQLD01	https://www.ncbi.nlm.nih.gov/nuccore/JBLQLD000000000.1																															not collected	2021-06-15																																														China:Shanghai							Homo sapiens					gastroenteritis																											feces						not collected											VP21057_O4KUT																																								O4:KUT															VP21057																							2021	China:Shanghai
